session,conf,label,edge_id,move_name,basis,links_to_extracted,links_to_name,from_idx,from_speaker,from_timestamp,from_chunk,to_idx,to_speaker,to_timestamp,to_chunk,is_self_link,is_cross_chunk,from_evidence,from_explanation,to_evidence
2021_10_08_CMC_S11,2021CMC,CMC_S11,5,extends_existing_idea,on_table_idea,False,,85,Kathryn Haas,08:09-08:56,B3_2021_10_08_13_01_43_chunk3.json,82,Gulcin Pekkurnaz,07:25-07:43,B3_2021_10_08_13_01_43_chunk3.json,False,False,if a signal is not received... I could imagine a disease state where a signal is not being received appropriately and so therefore is it not a signal?,Kathryn extends the analogy to a biological context (disease states) to challenge the definition.,"But then that brings us to unknown unknowns. So we are, if we say signal is something that triggers response, so we're limited with what we can identify as response."
2021_10_08_CMC_S11,2021CMC,CMC_S11,6,synthesizes_contributions,on_table_idea,False,,92,Gulcin Pekkurnaz,02:14-03:13,B3_2021_10_08_13_01_43_chunk4.json,75,Taras Pogorelov,03:34-04:21,B3_2021_10_08_13_01_43_chunk3.json,False,True,"We talked about molecular crowding... bioelectrical signals, chemical gradients... mechanical, so it should be both if the cell shape is changing, that itself is going to have impact and it's going to create some kind of signal",Brings together multiple signaling modalities discussed by the group into a single framework.,"to see how the noisy environment, how basically signaling networks can function in noisy environment of the cell"
2021_10_08_CMC_S11,2021CMC,CMC_S11,7,extends_existing_idea,on_table_idea,False,,92,Gulcin Pekkurnaz,02:14-03:13,B3_2021_10_08_13_01_43_chunk4.json,75,Taras Pogorelov,03:34-04:21,B3_2021_10_08_13_01_43_chunk3.json,False,True,"We talked about molecular crowding... bioelectrical signals, chemical gradients... mechanical, so it should be both if the cell shape is changing, that itself is going to have impact and it's going to create some kind of signal",Extends the idea of mechanical signaling to include passive cell shape changes.,"to see how the noisy environment, how basically signaling networks can function in noisy environment of the cell"
2021_10_08_CMC_S11,2021CMC,CMC_S11,8,returns_to_earlier_idea,on_table_idea,False,,94,Wenjing Wang,03:29-04:50,B3_2021_10_08_13_01_43_chunk4.json,52,Wenjing Wang,06:13-07:09,B3_2021_10_08_13_01_43_chunk2.json,True,True,"my question is just how much space of the error, um, can be tolerated in the process",Returns to her earlier question about error tolerance during cell development.,how much room for mistakes is allowed in this process... is there a way that we can perturb this certain process... to see what would be required or necessary
2021_10_08_CMC_S11,2021CMC,CMC_S11,9,extends_existing_idea,on_table_idea,False,,98,Stefano Di Talia,05:12-06:57,B3_2021_10_08_13_01_43_chunk4.json,52,Wenjing Wang,06:13-07:09,B3_2021_10_08_13_01_43_chunk2.json,False,True,there's a great ability for the system to self-correct. There is also though a great precision that is already built in.,Extends the discussion on error tolerance by adding the concept of built-in precision.,how much room for mistakes is allowed in this process... is there a way that we can perturb this certain process... to see what would be required or necessary
2021_10_08_CMC_S11,2021CMC,CMC_S11,10,extends_existing_idea,on_table_idea,False,,99,Rigoberto Hernandez,06:58-07:25,B3_2021_10_08_13_01_43_chunk4.json,52,Wenjing Wang,06:13-07:09,B3_2021_10_08_13_01_43_chunk2.json,False,True,how faithful is growth to symmetry? And we know that most humans... are not perfectly symmetric.,Extends the idea of error correction to the concept of symmetry.,how much room for mistakes is allowed in this process... is there a way that we can perturb this certain process... to see what would be required or necessary
2021_10_08_CMC_S11,2021CMC,CMC_S11,11,synthesizes_contributions,on_table_idea,False,,103,Rigoberto Hernandez,08:58-09:58,B3_2021_10_08_13_01_43_chunk4.json,52,Wenjing Wang,06:13-07:09,B3_2021_10_08_13_01_43_chunk2.json,False,True,"if self-organization is important in biology, then when you see that it doesn't work or that it fails, then how important is it?",Synthesizes the discussion on failure rates back to the core question of self-organization's importance.,how much room for mistakes is allowed in this process... is there a way that we can perturb this certain process... to see what would be required or necessary
2021_10_08_CMC_S11,2021CMC,CMC_S11,12,extends_existing_idea,on_table_idea,False,,104,Stefano Di Talia,00:00-00:38,B3_2021_10_08_13_01_43_chunk5.json,73,Joshua Weinstein,02:23-03:31,B3_2021_10_08_13_01_43_chunk3.json,False,True,"the amount of control you need is too much, right? There must be some ability of the system to get to the right state without external instructions.",Stefano builds on the previous discussion about self-organization by arguing that biological systems must have internal mechanisms to reach the right state without external master regulators.,whether or not there's actually any sort of anything fundamental that one can connect between these two different types of phenomena
2021_10_08_CMC_S11,2021CMC,CMC_S11,13,critiques_or_challenges,on_table_idea,False,,106,Joshua Weinstein,00:51-02:04,B3_2021_10_08_13_01_43_chunk5.json,52,Wenjing Wang,06:13-07:09,B3_2021_10_08_13_01_43_chunk2.json,False,True,it's not obvious to me that one can simply supplant the attribute of robustness with the attribute of self-organization.,Joshua challenges the group's emerging consensus by questioning whether robustness and self-organization are truly interchangeable concepts.,how much room for mistakes is allowed in this process... is there a way that we can perturb this certain process... to see what would be required or necessary
2021_10_08_CMC_S11,2021CMC,CMC_S11,14,redirects_idea,on_table_idea,False,,109,Rigoberto Hernandez,04:02-04:18,B3_2021_10_08_13_01_43_chunk5.json,71,Yan Yu,01:39-02:19,B3_2021_10_08_13_01_43_chunk3.json,False,True,So maybe this leads to the question about how do we measure these spatial temporal processes.,Rigoberto actively shifts the conversation from conceptual definitions to the practical challenge of measurement.,how does a cell effectively regulate the crosstalk between multiple many signaling pathways
2021_10_08_CMC_S11,2021CMC,CMC_S11,15,synthesizes_contributions,named_speaker,True,Yan Yu,111,Rigoberto Hernandez,04:55-05:21,B3_2021_10_08_13_01_43_chunk5.json,71,Yan Yu,01:39-02:19,B3_2021_10_08_13_01_43_chunk3.json,False,True,"Yan, I think it was Yan who was trying to convince us all that the signals were changes... So if the signals are changes, then we really need a spatial temporal measurement",Rigoberto connects Yan's earlier conceptual point about signals being changes to the current discussion about measurement needs.,how does a cell effectively regulate the crosstalk between multiple many signaling pathways
2021_10_08_CMC_S11,2021CMC,CMC_S11,16,critiques_or_challenges,on_table_idea,False,,112,Yan Yu,05:22-07:03,B3_2021_10_08_13_01_43_chunk5.json,71,Yan Yu,01:39-02:19,B3_2021_10_08_13_01_43_chunk3.json,True,True,"The limitation also comes from the fact that you can look at the spatial and temporal changes of one molecule or two. But beyond that, you know, it's extremely hard to do",Yan points out a significant limitation of fluorescence imaging regarding its inability to track many molecules simultaneously.,how does a cell effectively regulate the crosstalk between multiple many signaling pathways
2021_10_08_CMC_S11,2021CMC,CMC_S11,17,extends_existing_idea,named_speaker,True,Yan Yu,113,Stefano Di Talia,07:04-07:34,B3_2021_10_08_13_01_43_chunk5.json,112,Yan Yu,05:22-07:03,B3_2021_10_08_13_01_43_chunk5.json,False,False,what might seem self-organized when you do an experiment looking at one signal might not be self-organized when you image many signals together So I guess it gets a bit to some of the questions that was raised before by Gulcin of how do you even call a signal self-organized.,"Stefano builds on Yan's point about the limitation of measuring single molecules, applying it back to the concept of self-organization.","The limitation also comes from the fact that you can look at the spatial and temporal changes of one molecule or two. But beyond that, you know, it's extremely hard to do"
2021_10_08_CMC_S11,2021CMC,CMC_S11,18,returns_to_earlier_idea,named_speaker,True,Gulcin Pekkurnaz,113,Stefano Di Talia,07:04-07:34,B3_2021_10_08_13_01_43_chunk5.json,92,Gulcin Pekkurnaz,02:14-03:13,B3_2021_10_08_13_01_43_chunk4.json,False,True,what might seem self-organized when you do an experiment looking at one signal might not be self-organized when you image many signals together So I guess it gets a bit to some of the questions that was raised before by Gulcin of how do you even call a signal self-organized.,Explicitly connects the current point back to a question raised earlier by Gulcin.,"We talked about molecular crowding... bioelectrical signals, chemical gradients... mechanical, so it should be both if the cell shape is changing, that itself is going to have impact and it's going to create some kind of signal"
2021_10_08_CMC_S11,2021CMC,CMC_S11,19,combines_ideas,named_speaker,True,Yan Yu,116,Wenjing Wang,07:55-08:44,B3_2021_10_08_13_01_43_chunk5.json,112,Yan Yu,05:22-07:03,B3_2021_10_08_13_01_43_chunk5.json,False,False,"look at these individual processes, look a lot of them across different cells and different time, and then use computational methods to kind of simulate them to find a way use computational methods to kind of simulate them... I guess that's what Taras... trying to do.",Wenjing proposes combining experimental imaging data with computational simulation to overcome the limitations Yan mentioned.,"The limitation also comes from the fact that you can look at the spatial and temporal changes of one molecule or two. But beyond that, you know, it's extremely hard to do"
2021_10_08_CMC_S11,2021CMC,CMC_S11,20,connects_methods,named_speaker,True,Taras Pogorelov,116,Wenjing Wang,07:55-08:44,B3_2021_10_08_13_01_43_chunk5.json,75,Taras Pogorelov,03:34-04:21,B3_2021_10_08_13_01_43_chunk3.json,False,True,"look at these individual processes, look a lot of them across different cells and different time, and then use computational methods to kind of simulate them to find a way use computational methods to kind of simulate them... I guess that's what Taras... trying to do.",Explicitly connects the experimental imaging challenge to the computational methods used by another participant (Taras).,"to see how the noisy environment, how basically signaling networks can function in noisy environment of the cell"
2021_10_08_CMC_S11,2021CMC,CMC_S11,21,extends_existing_idea,named_speaker,True,Wenjing Wang,118,Gulcin Pekkurnaz,08:48-10:00,B3_2021_10_08_13_01_43_chunk5.json,116,Wenjing Wang,07:55-08:44,B3_2021_10_08_13_01_43_chunk5.json,False,False,"going back to what Wenjing is saying, if we focus on these individual components and then maybe combining them is a way to start measuring some of these processes.",Gulcin builds directly on Wenjing's idea of combining individual components to measure complex processes.,"look at these individual processes, look a lot of them across different cells and different time, and then use computational methods to kind of simulate them to find a way use computational methods to kind of simulate them... I guess that's what Taras... trying to do."
2021_10_08_CMC_S11,2021CMC,CMC_S11,22,extends_existing_idea,nearest_prior,False,,119,Gulcin Pekkurnaz,00:00-00:27,B3_2021_10_08_13_01_43_chunk6.json,118,Gulcin Pekkurnaz,08:48-10:00,B3_2021_10_08_13_01_43_chunk5.json,True,True,"because one task has to be communicated between so many divisions, then it becomes a dysfunctional government.",Gulcin builds on her previous point about the complexity of cellular communication by using a 'dysfunctional government' analogy.,"going back to what Wenjing is saying, if we focus on these individual components and then maybe combining them is a way to start measuring some of these processes."
2021_10_08_CMC_S11,2021CMC,CMC_S11,23,redirects_idea,on_table_idea,False,,121,Davide Donadio,00:31-01:11,B3_2021_10_08_13_01_43_chunk6.json,69,Davide Donadio,00:58-01:34,B3_2021_10_08_13_01_43_chunk3.json,True,True,how would modeling support the research in this topic?,He shifts the conceptual focus from purely experimental biological questions to the role of theoretical modeling.,if we can think of ways of porting non-equilibrium molecular dynamics methods... to the mesoscale porting non-equilibrium molecular dynamics methods... to probe self-organization at the cellular relevant scales
2021_10_08_CMC_S11,2021CMC,CMC_S11,24,raises_concern,nearest_prior,False,,123,Davide Donadio,01:37-01:39,B3_2021_10_08_13_01_43_chunk6.json,121,Davide Donadio,00:31-01:11,B3_2021_10_08_13_01_43_chunk6.json,True,False,I don't know the problem well enough.,Davide expresses a limitation in his ability to answer due to a lack of domain knowledge.,how would modeling support the research in this topic?
